FA1,FA2
-1.029843004966398,0.8177963984527566
-0.2670384215472623,0.5628023720598064
0.5137298892098439,-0.2706218750679958
-0.03963613644214108,1.443499703169727
1.0614020373214221,0.9021991108853523
0.4219046844385698,2.014394280040423
1.1299635450198044,0.004056992567862926
1.212702118200801,1.113093910032837
0.09495960313135199,1.279811510915885
0.21762412774131018,1.2186235396846024
1.974037772325428,1.2221071191552422
0.733733775100492,-2.3038003263187736
1.326602624812475,-0.7586684335370741
1.8779395180832936,-0.2688459423980956
-0.5680043981075606,0.9698742434892772
1.585323542737132,-0.46227311604046817
0.8167394614959019,0.8126293912882876
-0.5078042708781287,3.092174116580409
0.06393312757620134,2.0774816570301575
-0.6114354316668126,2.4246985256835782
0.8717409247572803,0.4438095974658588
-1.0245089914957737,0.9094037067793688
0.9988093008565988,0.6666789819592925
0.6122413530627875,-0.6873307230121494
0.14352867372219816,-1.054596480125714
-0.8505162013127748,0.22656113677238557
0.854072980276005,0.12447952579426447
-2.460245297634571,0.7481036140156437
-0.04614959829073131,0.07227242044652753
0.6132143119066286,0.3347675710929485
1.2965437930088735,0.0721846012446089
1.4416711711891916,0.036728180432946116
-0.7193488854066712,0.5083527539857553
-0.3570183742037838,-0.7198306570558917
0.538039473947341,-0.07986484583004638
-0.9862337341110002,-1.028094668650757
0.08083510716814656,-0.5613896777050155
0.7791955865975156,1.536420687204165
0.6017470889021096,0.43926952783065565
-0.3079159490968456,-0.14579404498865342
-1.189641026284646,0.32345556527368835
-0.4336983540045446,0.18616017168043147
-0.7855173323806716,0.9476507119923079
0.5723046984208364,1.4148353571978483
1.0864110861712684,0.8586524190463121
-0.9096171497274363,1.5020571922255261
-0.5790416735070937,-0.5259994974895382
0.223432614304795,0.2661988780611571
-1.6119328914990594,0.3517430855051051
-0.7875045911682316,1.79954238620625
1.135931150550122,-0.21353241268768156
0.9223602747044146,-1.4253779508207287
-1.3396669086643724,1.6970412262907357
0.022848096437081432,0.25162587762815875
1.7886214317858091,0.520766818699521
0.249819349618873,-0.9116390077983236
1.6312591040251343,-0.10830395399029842
0.9766585621836393,1.1794429603841037
0.5463653201124166,-1.5275782667904134
-0.49681061041412217,-1.4276517179133563
-0.7563409383318807,-0.1541506167089846
1.1072283681776314,-0.3339577002361031
-2.209986136356761,-0.48698803762199977
-0.6047666240146418,0.40913218213938846
-0.11135953078288395,1.1303140086376973
-0.2649038921507671,0.44816069388584834
-1.0924857291236283,0.05830024679715493
-2.0908292535775823,0.5400970622414382
-0.1011612259332296,1.1158912530733849
-1.5851327155724355,-0.7107732053552669
1.985377432115214,0.6514679123998818
0.826319616928946,-0.25813176330063353
-0.07093183565640768,-0.6837420404401875
0.9594006700962883,-1.0362182635275579
-0.534714660188044,-1.843192131523702
-0.11995422684491595,-0.6994962206396506
0.08351737756692962,-1.0574606243270075
-0.5648317822038447,1.1376743780211247
0.8984709485455635,-0.7816117615099568
0.3614107306163812,1.0737386073381157
0.9255232019465098,-1.016380911725653
0.3639655384106184,0.41723281213291497
0.3338809064050803,-0.2652832843329617
1.5160843412341707,2.1112114825911106
1.1378604534939727,-0.4767597061010999
-1.8014349580439801,0.0788624388771134
1.6397492241648879,1.3783440280228667
0.6521570196333275,-0.2996617362146499
0.5007696142405842,-0.38049801889392887
0.23138770746580653,-1.1825017631420067
0.146242205184396,0.7934201154531881
-1.0230331341704966,0.18757854394909512
0.14778249089061893,1.0378073550612434
-0.8502192506137954,2.1647489809717864
-0.8077461335651246,0.7730443865114839
0.09290915546019027,-0.5380928727235129
0.9341725071555538,-1.0810167066933638
-0.7337650589233259,1.5868378605560585
-1.6625783523259234,-0.2416894324619493
-0.11591473619455425,2.389486300469868
1.445060729338104,0.4344073187965335
1.0259063242471171,-0.2328026599404968
0.5497491454447472,-0.18954004994269572
1.11167498489696,-0.17827102010378987
0.28102878597063075,-0.1989681180750569
1.8984016378242445,1.2140774171684128
-1.4843354472927863,0.2647211490288946
0.3839706521485156,-0.6330616806948542
-1.4609313532632455,-0.06595743265510398
-0.8979261116011916,-1.068093222144936
0.415348417835608,-0.6418304317575327
-0.6111543378459751,0.10791076842487189
0.9088694000769115,0.7241617708537536
0.8032165400645344,0.4493123486108686
-0.10118575832557737,1.7204624442132912
-0.3655824439322228,-0.8498045185770613
0.6182252120452998,-0.10370396149252249
-0.4203928927274565,-0.3177705230568412
0.2997720809308751,-0.9567148098543018
-0.10961094990899355,0.9358278220396784
0.10995804435377377,-0.8840280125387127
1.1602220785951851,0.19429283622057564
0.5317474038846379,-0.9340152680219803
-0.02192430669314295,0.005583110140665577
0.7235084941854861,0.7364691397475509
-1.2776160306434685,0.40983135439526985
-0.9703848874507551,0.4092380343973371
-0.1565070510086686,0.6131635939473165
0.5339924507632495,-0.55663101904826
-0.28889277174989725,-0.7648323701414312
0.6536460395352895,-0.5796582688923605
1.4135967837790793,-0.5209164757024126
0.24856505385334468,0.6563720548292146
-2.3217651631426284,1.140421078812354
1.106054432277068,0.78010161274129
0.868661752756826,-0.7050240633775792
0.78363995428745,-0.3713124971706464
0.6372409554737283,-0.4608053433579822
-0.13207961034414525,0.8109083141384819
0.5690353736152526,1.4611380574360453
1.451404566554671,0.2574495232549126
0.032077658598642575,-0.20364438361484336
1.0144223591197288,0.45659987078568404
1.6763335540740614,-0.20616370131478856
1.5976276608694902,-0.6648961450013184
2.3122570559143663,0.8247285892507261
-0.6961751962264087,-0.4637290981887303
1.190322632137045,-0.4123565787913057
-0.067318891339295,-1.7325490729198754
0.4834876925198956,-0.2637780902296503
-0.15375701547787776,-2.47904877481251
-0.5072314973999821,1.3824776464394843
-0.6426559782998917,-0.06705731688460265
0.1685872025450555,-1.2114160343679652
-1.085139245809348,-1.1025133462138117
1.4480569252550402,-0.4959853207066839
-0.16962440180418134,-0.36988341803588914
-0.7241850738127109,0.07154101420677078
1.5891832595892503,-0.1848642997168684
-2.0045876133441474,0.27706975983135507
-1.9830657945625239,0.2918089914453036
-0.7731255596386155,1.0442846627433537
-1.061882281854461,0.07822082366810425
-0.9892581184034389,-0.3684459623016204
-1.4970111299101374,-1.1147250238303636
-2.047948557774748,0.24544933184629686
0.7561176605918841,0.3393496037877476
0.5173477835922835,-1.3373283853777123
-1.0007820109518295,-0.5118790277365964
0.9315645548673712,-0.09024390927398865
0.5735872577072845,1.3989544021606835
0.19645801825340897,2.0061020793064466
-0.4554528605091122,1.9950868692299966
-0.8038817527849753,0.16160365432874166
-1.2746238109177614,1.381766625474299
0.474843086469793,-0.7256069169612684
-1.3573276569926698,1.3255530551224406
-0.6624975194228075,0.9422683429155696
-0.9177303053500434,0.46233747725552476
-1.7560475256875068,0.49486601428164684
-1.0312265283546616,0.8751978788451715
-1.4516672578740857,0.34180266173394547
-0.7061267393359326,0.9699442285031024
-0.45914124770440745,-0.45560435159616597
-0.7921570446772439,-0.2863518105525927
-1.5988022297107722,-0.6447245572376423
-0.6956947396144675,-0.43995495704904974
-1.297601683630876,-0.8367033275900273
-0.6903602845260682,-1.8671288022521784
-0.0033887904468943484,-1.6983817875822276
0.47913610402770573,-2.054958992083756
1.1621092309421706,-1.4382999570986217
0.7998199723571638,-1.4830571798107537
0.9876456638420286,-0.5358752764606187
-1.683237769910656,-0.518039836871322
-0.6534489053870237,-1.0311795360892533
0.9986933659786766,-0.7182252135814299
2.7060765592617826,-0.7963971008803381
1.5671633295303486,-0.6655140608517177
1.2572318036337877,0.6656409963165503
-1.0591572424422298,-2.6130762784503574
-1.056558859387888,-0.5423605704029476
-0.5177633890222245,-1.1651596019578088
-0.18171605386046313,-0.32551670527440735
-0.18299222980812424,-0.0014701902176261729
-1.0414974768182848,-1.1276411678510514
-0.6133192114529091,0.11678086232336919
0.8163649115653353,0.8734250482785214
-0.9095667129708319,-1.6396209705658078
0.3686009633756011,0.7217851929883201
-0.39396290104455467,-0.2759693914898943
-0.17142451586100893,-0.06461769251400137
0.6787725584313415,0.1674494735064649
-0.28203001081348256,0.8863651009639462
0.9153431880865421,-1.2014515151062009
1.0471528322012238,-1.0834451090825614
0.6233162522643645,-0.5255841538756216
-2.1178193809424726,-0.004689540525393736
0.4654695390516015,1.5160308875973654
-0.17619536108102188,-1.9315215626143454
-0.08954507313462878,0.04953007474412453
-0.47089922917363125,-1.7121044741664422
-0.22134517730839462,-1.7660079217299418
-1.3477570096827787,-1.4070225907812135
-1.4156495293652565,-1.5411658403037476
-0.5740164073804017,-0.7702981786814808
0.6542860191738604,0.36842654156669374
-1.1847418393470541,-0.27333317342363744
-0.8635500256230613,-0.12483310915706552
0.3214129898783263,-0.5551318143354464
0.44401321007472516,0.1325201797486587
-0.0395187412880518,0.5931422451958468
0.3649446564262453,0.1405978925265505
-1.1105232103927736,-1.5238529596192103
-0.24164477582238647,-0.6053888347180445
0.5377065682335919,0.1348240411748199
-0.294556238056202,0.8338579163633483
-0.5415559350782032,-0.2641213637254412
-1.1959592701233823,-1.500454690503851
-0.9315508157711023,-1.5051451638474906
